,date1,date2,result_dx,result_dy,xcount_x,xcount_y
232,2020-04-19,2020-05-02,0.2382436146419725,-1.9895092931892784,366.13167139867306,325.6392376547525
233,2020-05-02,2020-05-04,0.02083251629259177,-0.3857626532972987,365.2325255606151,325.1888778333854
234,2020-05-04,2020-05-12,0.10282794762844638,-1.949407625421784,365.1679870435358,324.8439366261181
235,2020-05-12,2020-05-14,0.11866569546646275,-0.8344107338839676,362.8427523254315,322.0057781950892
236,2020-05-14,2020-05-21,0.11869072643785195,-2.050191799578363,361.50051497179624,320.04746961029366
237,2020-05-21,2020-06-22,-0.3623323966776563,-10.147393206691671,361.0745367934757,319.14193195968096
238,2020-06-22,2020-06-29,-0.16226876625443845,-2.0763795144004087,358.404685106278,316.3727633729667
239,2020-06-29,2020-07-03,-0.0663579881828307,-1.199518085036469,357.55497706706655,315.6221509948854
240,2020-07-03,2020-07-08,-0.10535658306883607,-1.5737331961787713,356.48511236884394,307.02786922931057
241,2020-07-08,2020-07-15,-0.15628387471509927,-2.3255483588426724,354.617134087881,305.1719928639569
242,2020-07-15,2020-07-16,-0.029709839113854344,-0.35289253544188426,355.7022775730831,305.7328825770812
243,2020-07-16,2020-07-21,-0.15706118028161023,-1.7668830316720001,350.8484081086066,298.17941301262204
244,2020-07-21,2020-07-23,-0.057558259568230526,-0.6679328162268559,343.4184420891634,288.33902191514005
245,2020-07-23,2020-07-31,-0.2394083598177929,-2.8435118940102133,342.7813467376088,287.83774761605537
246,2020-07-31,2020-08-22,-0.884390651856612,-8.16975158092157,341.73214646603395,287.019785525933
247,2020-08-22,2020-09-04,-1.2728249734350223,-5.140884790253445,341.24690417951444,284.97772004545504
248,2020-09-04,2020-09-06,-0.1457996399304156,-0.7931958431527356,334.6652530698771,278.58211945767357
249,2020-09-06,2020-09-11,-0.3793834111948677,-2.131317326997718,334.7700304206888,273.0921471863725
250,2020-09-11,2020-09-14,-0.29199773076564645,-1.4128686219462308,334.7700304206888,273.0921471863725
251,2020-09-14,2020-09-16,-0.16866635525759183,-0.8998466489155348,333.70269285403435,268.163105211967
252,2020-09-16,2020-09-19,-0.21280017693998643,-1.3127263500395492,329.93675503017465,260.61832933721547
253,2020-09-19,2020-10-06,-0.639775595457685,-6.730488530375848,327.0364554531295,257.8048151102227
254,2020-10-06,2020-10-14,0.032257542909662575,-2.941816211260701,320.00103749796,247.7435314196679
255,2020-10-14,2020-10-16,0.02974813386985983,-0.7210994223974567,316.4555875638092,248.18008995730594
256,2020-10-16,2020-10-19,0.06742134455039271,-1.0333863777493635,307.0843381938727,239.01074045933828
257,2020-10-19,2020-10-21,0.04605385124450911,-0.6724608270573693,308.4903406782654,240.24011883955458
258,2020-10-21,2020-10-26,0.11371323599652505,-1.66689107996543,301.0760887365973,232.60720409366186
259,2020-10-26,2020-11-13,0.36981274133291986,-5.719330191634722,301.2420004218548,233.5182571769303
260,2020-11-13,2020-11-20,-0.04276919376645094,-2.316247651020139,303.8009448595986,235.8409325430687
261,2020-11-20,2020-12-31,0.057923877824251666,-13.223310165199429,302.8246939752358,235.8409325430687
262,2020-12-31,2021-02-13,-0.1834926176759362,-17.071661144552863,301.9436783936623,234.92870422510086
263,2021-02-13,2021-03-05,0.27781735968192045,-8.715532013438473,285.86649751707915,221.10777015121496
264,2021-03-05,2021-03-08,0.013531560645324504,-1.433798081050269,264.7625083381109,200.29841118028008
265,2021-03-08,2021-03-18,0.05926224594367247,-4.938948181285842,257.36893645738763,193.6080002931035
266,2021-03-18,2021-03-21,0.02702152891109599,-1.3787836037882077,257.36893645738763,193.6080002931035
267,2021-03-21,2021-03-28,-0.051612279159689266,-3.276828487612442,255.19092903705058,192.9186803370232
268,2021-03-28,2021-03-30,0.09004928909159007,-0.6964929454330941,254.22575737841862,191.9401940534217
