,date1,date2,vx,vy,xcount_x,xcount_y
300,2019-03-25,2019-04-24,24.470700688099715,-38.91275523484755,6692.772357990427,6515.926919641308
301,2019-03-30,2019-04-29,24.08105713462896,-37.4083459643637,6999.906631880687,6809.222090965675
302,2019-04-04,2019-05-04,23.76359309125908,-35.49105763311659,5473.26305148183,5312.221445902556
303,2019-04-09,2019-05-09,23.87193474766296,-33.647083918221135,6668.878818135039,6472.77651946136
304,2019-04-14,2019-05-14,23.047560358407914,-32.50031196649161,5072.194408815456,4921.843831103513
305,2019-04-19,2019-05-19,21.024411074173205,-34.251417166535916,5674.648740081466,5496.158444791377
306,2019-04-24,2019-05-24,17.897763027355644,-37.57425232913372,7518.187904658043,7277.511083836827
307,2019-04-29,2019-05-29,14.587836424477253,-40.91181960453346,6191.189751633516,5987.452448480646
308,2019-05-04,2019-06-03,12.0488894749101,-45.347295488963525,5372.261322529797,5192.485361900428
309,2019-05-09,2019-06-08,10.193322892964717,-50.75712231207373,5937.983864396956,5738.708822025816
310,2019-05-14,2019-06-13,9.75756200388019,-57.393461789217106,7295.1944105007715,7047.202272560156
311,2019-05-19,2019-06-18,8.850452568419978,-64.04110138362365,6165.955494811642,5952.343653273754
312,2019-05-24,2019-06-23,7.982520756311351,-71.45426248759509,4590.7886072426045,4427.418520096602
313,2019-05-29,2019-06-28,7.102682115438701,-79.17166915884977,5751.462777257766,5538.842550773523
314,2019-06-03,2019-07-03,5.949951766093467,-84.74491090257284,6059.975035667972,5826.676866278678
315,2019-06-08,2019-07-08,4.0939783213844745,-88.3335872496065,5663.170555479752,5439.518538984907
316,2019-06-13,2019-07-13,0.33413587493307845,-90.11405345991467,5546.722409696915,5323.418601626632
317,2019-06-18,2019-07-18,-3.1552571067317463,-90.98798612441975,4981.8775125126995,4781.122813822527
318,2019-06-23,2019-07-23,-5.721192575594878,-90.30484824175248,4423.075169976364,4243.160583833436
319,2019-06-28,2019-07-28,-7.749800363002075,-88.20207653366649,3181.461302295662,3052.248429999163
320,2019-07-03,2019-08-02,-9.610369019584578,-86.86324926552665,2760.196107037933,2649.8932165301376
321,2019-07-08,2019-08-07,-11.611464068598158,-86.17092457871834,3288.5460445013596,3157.8359517529752
322,2019-07-13,2019-08-12,-13.117476303116485,-84.76858538536244,2937.012233972986,2817.8959995167534
323,2019-07-18,2019-08-17,-14.084343676941929,-83.53005034505493,3637.882508545663,3486.1087621530023
324,2019-07-23,2019-08-22,-14.903012958789764,-81.37914686522682,4624.765948746368,4428.054797052697
325,2019-07-28,2019-08-27,-16.123278753391443,-79.62425635790049,5097.84108661933,4878.366579576177
326,2019-08-02,2019-09-01,-16.973049797840574,-78.34509645511586,4865.74949948251,4650.9512393628975
327,2019-08-07,2019-09-06,-17.084339118327225,-77.6411945375679,4445.739530060324,4235.882471319594
328,2019-08-12,2019-09-11,-17.784088554125926,-77.809965327491,6005.153024164974,5703.047221280634
329,2019-08-17,2019-09-16,-19.635714957750974,-78.48299267041433,6132.648403405619,5809.784574980222
330,2019-08-22,2019-09-21,-22.4368094770687,-81.61882047089847,6318.007466357769,5969.499457622893
331,2019-08-27,2019-09-26,-24.664571134705547,-84.08393453187881,7951.93784370365,7488.461339043133
332,2019-09-01,2019-10-01,-27.24177717531512,-86.2181193851559,8320.171818617935,7823.845164911545
